"x","y","pch","col","bg","cex","x.orig","y.orig"
1.05472202674173,59.5927203057444,1,"black",NA,0.6,NA,59.5
1.07661083743842,59.5927203057444,1,"black",NA,0.6,NA,59.46
1.09849964813512,59.5927203057444,1,"black",NA,0.6,NA,59.41
1.12038845883181,59.5927203057444,1,"black",NA,0.6,NA,59.39
1.1422772695285,59.5927203057444,1,"black",NA,0.6,NA,59.37
1.16416608022519,59.5927203057444,1,"black",NA,0.6,NA,59.33
1.18605489092189,59.5927203057444,1,"black",NA,0.6,NA,59.26
1.20794370161858,59.5927203057444,1,"black",NA,0.6,NA,59.25
1.22983251231527,59.5927203057444,1,"black",NA,0.6,NA,59.19
1.25172132301196,59.5927203057444,1,"black",NA,0.6,NA,59.19
1.27361013370866,59.5927203057444,1,"black",NA,0.6,NA,59.1
1.29549894440535,59.5927203057444,1,"black",NA,0.6,NA,59.08
1.31738775510204,59.5927203057444,1,"black",NA,0.6,NA,59.07
0.748278676988037,58.4720792853458,1,"black",NA,0.6,NA,59.02
0.770167487684729,58.4720792853458,1,"black",NA,0.6,NA,58.97
0.792056298381421,58.4720792853458,1,"black",NA,0.6,NA,58.97
0.813945109078114,58.4720792853458,1,"black",NA,0.6,NA,58.87
0.835833919774806,58.4720792853458,1,"black",NA,0.6,NA,58.76
0.857722730471499,58.4720792853458,1,"black",NA,0.6,NA,58.71
0.879611541168191,58.4720792853458,1,"black",NA,0.6,NA,58.71
0.901500351864884,58.4720792853458,1,"black",NA,0.6,NA,58.54
0.923389162561576,58.4720792853458,1,"black",NA,0.6,NA,58.51
0.945277973258269,58.4720792853458,1,"black",NA,0.6,NA,58.49
0.967166783954961,58.4720792853458,1,"black",NA,0.6,NA,58.44
0.989055594651654,58.4720792853458,1,"black",NA,0.6,NA,58.43
1.01094440534835,58.4720792853458,1,"black",NA,0.6,NA,58.41
1.03283321604504,58.4720792853458,1,"black",NA,0.6,NA,58.35
1.05472202674173,58.4720792853458,1,"black",NA,0.6,NA,58.27
1.07661083743842,58.4720792853458,1,"black",NA,0.6,NA,58.27
1.09849964813512,58.4720792853458,1,"black",NA,0.6,NA,58.19
1.12038845883181,58.4720792853458,1,"black",NA,0.6,NA,58.17
1.1422772695285,58.4720792853458,1,"black",NA,0.6,NA,58.17
1.16416608022519,58.4720792853458,1,"black",NA,0.6,NA,58.15
1.18605489092189,58.4720792853458,1,"black",NA,0.6,NA,58.14
1.20794370161858,58.4720792853458,1,"black",NA,0.6,NA,58.13
1.22983251231527,58.4720792853458,1,"black",NA,0.6,NA,58.11
1.25172132301196,58.4720792853458,1,"black",NA,0.6,NA,57.99
0.638834623504574,57.3514382649472,1,"black",NA,0.6,NA,57.91
0.660723434201267,57.3514382649472,1,"black",NA,0.6,NA,57.87
0.682612244897959,57.3514382649472,1,"black",NA,0.6,NA,57.86
0.704501055594652,57.3514382649472,1,"black",NA,0.6,NA,57.85
0.726389866291344,57.3514382649472,1,"black",NA,0.6,NA,57.84
